,BLOCK,DATE,TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,AC_POWER,DC_POWER
2283,81,2020-06-07,20:00,27.74761036666667,26.298777366666663,0.0,0.0,0.0
2284,82,2020-06-07,20:15,27.48150217241379,26.08121555172413,0.0,0.0,0.0
2285,83,2020-06-07,20:30,27.152643666666663,25.8109556,0.0,0.0,0.0
2286,84,2020-06-07,20:45,26.817372448275865,25.502152,0.0,0.0,0.0
2287,85,2020-06-07,21:00,26.631459366666665,25.255108466666663,0.0,0.0,0.0
2288,86,2020-06-07,21:15,26.52411093103448,25.14388613793104,0.0,0.0,0.0
2289,87,2020-06-07,21:30,26.3899577,25.038738866666662,0.0,0.0,0.0
2290,88,2020-06-07,21:45,26.28570472413793,24.954618137931043,0.0,0.0,0.0
2291,89,2020-06-07,22:00,26.128687533333338,24.8407493,0.0,0.0,0.0
2292,90,2020-06-07,22:15,26.035083033333333,24.78020146666666,0.0,0.0,0.0
2293,91,2020-06-07,22:30,25.86431058620689,24.63717220689655,0.0,0.0,0.0
2294,92,2020-06-07,22:45,25.652661066666663,24.3556925,0.0,0.0,0.0
2295,93,2020-06-07,23:00,25.51786096551724,24.239691344827584,0.0,0.0,0.0
2296,94,2020-06-07,23:15,25.37638426666667,24.021863866666656,0.0,0.0,0.0
2297,95,2020-06-07,23:30,25.25346227586208,23.747111379310343,0.0,0.0,0.0
2298,96,2020-06-07,23:45,25.127188266666664,23.5922253,0.0,0.0,0.0
2299,1,2020-06-08,00:00,24.993941655172414,23.46560568965517,0.0,0.0,0.0
2300,2,2020-06-08,00:15,24.852965133333328,23.282042633333337,0.0,0.0,0.0
2301,3,2020-06-08,00:30,24.749431517241383,23.031024793103448,0.0,0.0,0.0
2302,4,2020-06-08,00:45,24.5821158,22.699346966666667,0.0,0.0,0.0
2303,5,2020-06-08,01:00,24.471458758620688,22.484646517241377,0.0,0.0,0.0
2304,6,2020-06-08,01:15,24.421980933333334,22.509365933333328,0.0,0.0,0.0
2305,7,2020-06-08,01:30,24.31886606666666,22.5281493,0.0,0.0,0.0
2306,8,2020-06-08,01:45,24.233158517241385,22.51216286206897,0.0,0.0,0.0
2307,9,2020-06-08,02:00,24.1686308,22.469710366666664,0.0,0.0,0.0
2308,10,2020-06-08,02:15,24.182082689655168,22.57848182758621,0.0,0.0,0.0
2309,11,2020-06-08,02:30,24.2773612,23.1083049,0.0,0.0,0.0
2310,12,2020-06-08,02:45,24.488492933333333,23.68562743333333,0.0,0.0,0.0
2311,13,2020-06-08,03:00,24.461681586206904,23.499139379310343,0.0,0.0,0.0
2312,14,2020-06-08,03:15,24.351066133333333,23.058846066666664,0.0,0.0,0.0
2313,15,2020-06-08,03:30,24.2730491724138,22.993584862068968,0.0,0.0,0.0
2314,16,2020-06-08,03:45,24.285703599999994,23.15494693333333,0.0,0.0,0.0
2315,17,2020-06-08,04:00,24.31489576666667,23.3794363,0.0,0.0,0.0
2316,18,2020-06-08,04:15,24.185381071428573,23.00484142857143,0.0,0.0,0.0
2317,19,2020-06-08,04:30,24.2595317,23.466709466666668,0.0,0.0,0.0
2318,20,2020-06-08,04:45,24.276126379310345,23.49121834482758,0.0,0.0,0.0
2319,21,2020-06-08,05:00,24.22245576666667,23.3793477,0.0,0.0,0.0
2320,22,2020-06-08,05:15,24.25752373333333,23.658629566666672,0.0,0.0,0.0
2321,23,2020-06-08,05:30,23.98507489655172,22.633693241379305,0.0,0.0,0.0
2322,24,2020-06-08,05:45,23.986628266666667,23.037936433333336,0.0018528598456666,0.0,0.0
2323,25,2020-06-08,06:00,24.205060344827587,23.79898934482759,0.0146551610034482,0.39789476190476186,0.41200285714285706
2324,26,2020-06-08,06:15,24.331214600000003,23.9384053,0.0392247689,1.159020476190476,1.1977004761904761
2325,27,2020-06-08,06:30,24.517363517241385,24.585816517241376,0.0659926922413793,1.996619523809524,2.0556680952380955
2326,28,2020-06-08,06:45,24.8456013,25.580103466666667,0.0889491841,2.9313133333333345,3.0066333333333333
2327,29,2020-06-08,07:00,25.224013166666666,27.11620573333333,0.1950850521333333,4.988819523809524,5.088407142857143
2328,30,2020-06-08,07:15,25.63099824137931,29.72970686206897,0.2136168020344828,5.5011704761904765,5.605526666666667
2329,31,2020-06-08,07:30,25.745165000000004,31.448751766666664,0.3196091196666666,8.404224285714287,8.560636190476188
2330,32,2020-06-08,07:45,26.189314172413788,34.096579827586204,0.3787636724137931,10.152509523809522,10.352424761904762
2331,33,2020-06-08,08:00,26.677007033333336,36.411857066666656,0.4478052886666666,11.894906666666667,12.136706666666667
2332,34,2020-06-08,08:15,26.91035206896552,36.49297772413794,0.3442403296551724,9.764805238095239,9.958264761904761
2333,35,2020-06-08,08:30,27.242980966666664,37.49083386666668,0.5150724836666666,14.698405714285713,15.009029047619046
2334,36,2020-06-08,08:45,27.509329366666663,37.0606384,0.3601402536666665,11.507001904761905,11.738193333333331
2335,37,2020-06-08,09:00,28.029827241379305,38.45545786206896,0.559821446551724,15.106315714285714,15.433402857142857
2336,38,2020-06-08,09:15,28.497391296296296,40.135088851851854,0.4691874514814814,12.54176153846154,12.811092307692308
2337,39,2020-06-08,09:30,28.96267034782609,41.09230130434782,0.7317601882608696,15.307977435897431,15.660337435897436
2338,40,2020-06-08,09:45,29.46306278571428,43.67498875000001,0.8086245521428572,16.60617032967033,17.015593956043958
2339,41,2020-06-08,10:00,29.789045448275864,43.43828806896552,0.659905465862069,15.091761904761904,15.453868095238096
2340,42,2020-06-08,10:15,30.264954666666668,47.16902866666666,0.8487661903333334,14.888926666666665,15.252073333333332
2341,43,2020-06-08,10:30,31.225147103448275,55.107678758620686,0.9147767362068968,15.037436190476193,15.407943333333334
2342,44,2020-06-08,10:45,31.23928343333333,51.54766013333333,0.726866196,13.047680476190475,13.363815238095238
2343,45,2020-06-08,11:00,31.644782793103456,55.886171586206885,0.968234732413793,15.456741428571428,15.843954285714286
2344,46,2020-06-08,11:15,31.6512615,53.74365429999999,0.8270961906666667,14.854113333333332,15.222673333333335
2345,47,2020-06-08,11:30,31.93157020689656,54.67335772413792,0.9459829844827584,16.43740857142857,16.853392380952382
2346,48,2020-06-08,11:45,32.13035090000001,54.910771700000005,0.8896266996666666,13.774873333333332,14.11547
2347,49,2020-06-08,12:00,32.11926062068966,53.073873758620685,0.7076265589655171,12.731450476190478,13.041348571428571
2348,50,2020-06-08,12:15,32.299311299999985,52.531129866666674,0.9929877596666667,15.78172857142857,16.179191428571425
2349,51,2020-06-08,12:30,33.3718682413793,57.84481582758621,0.975599393448276,15.549893333333333,15.941286666666667
2350,52,2020-06-08,12:45,33.46882423333333,59.603781,0.919472782,16.005060000000004,16.410883333333334
2351,53,2020-06-08,13:00,33.097265965517245,51.85124986206896,0.7769413851724137,12.245960476190477,12.540481904761904
2352,54,2020-06-08,13:15,33.37835496666667,50.7018586,0.6180603946666666,11.115902380952383,11.381159047619047
2353,55,2020-06-08,13:30,33.48709813793103,52.67072368965517,0.8907123813793103,15.45632666666667,15.844686666666664
2354,56,2020-06-08,13:45,33.73505129999998,52.3897389,0.6725076190000001,14.08474904761905,14.432494761904763
2355,57,2020-06-08,14:00,34.04048520689655,52.49896431034484,0.8504849924137932,15.119273333333332,15.500540000000003
2356,58,2020-06-08,14:15,34.30160923333333,55.354745566666665,0.8372840246666668,16.407952857142856,16.824370476190477
2357,59,2020-06-08,14:30,34.651486133333336,55.11219686666668,0.8272664623333335,18.10539238095238,18.562054285714286
2358,60,2020-06-08,14:45,34.95383220689654,55.212895,0.8057083706896551,17.50996,17.941646666666664
2359,61,2020-06-08,15:00,34.52540486666666,52.0578676,0.5830057133333332,14.861260000000003,15.203453333333332
2360,62,2020-06-08,15:15,34.56790527586206,49.88112982758621,0.6698914724137933,19.18495952380952,19.624089523809527
2361,63,2020-06-08,15:30,34.643021766666656,49.4074188,0.6618464033333333,20.665066666666668,21.131016666666664
2362,64,2020-06-08,15:45,34.78082813793104,48.18100510344827,0.5469249258620686,17.536959523809525,17.92101523809524
2363,65,2020-06-08,16:00,34.512670799999995,44.64368766666667,0.4552620366666667,14.615809047619049,14.923906666666669
2364,66,2020-06-08,16:15,34.0803748275862,42.50126886206896,0.3886018355172414,12.436072857142856,12.690220000000002
2365,67,2020-06-08,16:30,33.91140243333332,40.487863100000006,0.3308074673333333,10.901076666666668,11.121574285714285
2366,68,2020-06-08,16:45,33.269952206896555,38.66062527586208,0.2653666793103448,8.960803333333335,9.12779
2367,69,2020-06-08,17:00,32.76734503333332,36.940227333333326,0.2370234883333333,7.78595380952381,7.922062857142856
2368,70,2020-06-08,17:15,32.56407086206897,35.58273634482759,0.1857099906896551,6.043293333333332,6.160519999999999
2369,71,2020-06-08,17:30,32.27888296666667,34.6460289,0.1699652043333333,5.497976190476192,5.606330952380951
2370,72,2020-06-08,17:45,31.91214934482759,33.786106448275845,0.1443323468965517,4.601429047619048,4.693419047619046
2371,73,2020-06-08,18:00,31.7594666,32.757250966666675,0.1046366424666666,3.2760419047619043,3.353311904761904
2372,74,2020-06-08,18:15,31.1259359,31.292101066666664,0.0559951432666666,1.7518266666666664,1.8054133333333333
2373,75,2020-06-08,18:30,30.52477713793104,29.99747965517241,0.0242596506206896,0.7563785714285715,0.7826295238095238
2374,76,2020-06-08,18:45,30.0615133,29.054799466666665,0.0044044479416666,0.10820761904761902,0.11215761904761906
2375,77,2020-06-08,19:00,29.65547113793104,28.320246241379312,0.0001018989665517,0.0,0.0
2376,78,2020-06-08,19:15,29.30558463333333,27.75169473333333,0.0,0.0,0.0
2377,79,2020-06-08,19:30,29.090157517241384,27.33958275862069,0.0,0.0,0.0
2378,80,2020-06-08,19:45,28.871324533333336,27.222312466666672,0.0,0.0,0.0
2379,81,2020-06-08,20:00,28.650005413793107,27.089618517241377,0.0,0.0,0.0
2380,82,2020-06-08,20:15,28.3504803,26.73160810000001,0.0,0.0,0.0
2381,83,2020-06-08,20:30,27.97277513793104,26.25415562068965,0.0,0.0,0.0
2382,84,2020-06-08,20:45,27.66184373333333,25.776656066666668,0.0,0.0,0.0
2383,85,2020-06-08,21:00,27.4776408,25.611955666666667,0.0,0.0,0.0
2384,86,2020-06-08,21:15,27.332574206896552,25.489046310344825,0.0,0.0,0.0
2385,87,2020-06-08,21:30,27.098923666666668,25.3664722,0.0,0.0,0.0
2386,88,2020-06-08,21:45,26.94398513793104,25.33045903448276,0.0,0.0,0.0
2387,89,2020-06-08,22:00,26.792292433333337,25.27867296666667,0.0,0.0,0.0
2388,90,2020-06-08,22:15,26.628344666666663,25.231978266666665,0.0,0.0,0.0
2389,91,2020-06-08,22:30,26.375718655172413,24.8988825862069,0.0,0.0,0.0
2390,92,2020-06-08,22:45,26.1349161,24.625021466666663,0.0,0.0,0.0
2391,93,2020-06-08,23:00,25.8920394137931,24.41850120689656,0.0,0.0,0.0
2392,94,2020-06-08,23:15,25.684399199999994,24.094589333333328,0.0,0.0,0.0
2393,95,2020-06-08,23:30,25.54389433333333,24.06281656666667,0.0,0.0,0.0
2394,96,2020-06-08,23:45,25.251448,23.65558920689656,0.0,0.0,0.0
2395,1,2020-06-09,00:00,25.08985096666667,23.4152731,0.0,0.0,0.0
2396,2,2020-06-09,00:15,24.916419517241383,23.182842482758623,0.0,0.0,0.0
2397,3,2020-06-09,00:30,24.668885166666666,22.861545800000005,0.0,0.0,0.0
2398,4,2020-06-09,00:45,24.471558793103448,22.49364603448276,0.0,0.0,0.0
2399,5,2020-06-09,01:00,24.273839433333336,22.1972332,0.0,0.0,0.0
2400,6,2020-06-09,01:15,24.257015,22.223686866666664,0.0,0.0,0.0
2401,7,2020-06-09,01:30,24.24133093103448,22.27647779310345,0.0,0.0,0.0
2402,8,2020-06-09,01:45,24.16173293333333,22.23845016666667,0.0,0.0,0.0
2403,9,2020-06-09,02:00,24.05367431034482,22.11227320689656,0.0,0.0,0.0
2404,10,2020-06-09,02:15,24.030280766666667,22.13809913333333,0.0,0.0,0.0
2405,11,2020-06-09,02:30,23.772527966666665,21.891521300000004,0.0,0.0,0.0
2406,12,2020-06-09,02:45,23.60977810344827,21.57529013793104,0.0,0.0,0.0
2407,13,2020-06-09,03:00,23.662695533333338,21.656404666666667,0.0,0.0,0.0
2408,14,2020-06-09,03:15,23.57151948275862,21.710799551724133,0.0,0.0,0.0
2409,15,2020-06-09,03:30,23.445426633333334,21.577228700000006,0.0,0.0,0.0
2410,16,2020-06-09,03:45,23.38027648275862,21.517179275862063,0.0,0.0,0.0
2411,17,2020-06-09,04:00,23.33068246666667,21.418877233333333,0.0,0.0,0.0
2412,18,2020-06-09,04:15,23.129676689655174,21.083283482758624,0.0,0.0,0.0
2413,19,2020-06-09,04:30,22.96142263333333,20.66607250000001,0.0,0.0,0.0
2414,20,2020-06-09,04:45,22.85722710344828,20.40460524137931,0.0,0.0,0.0
2415,21,2020-06-09,05:00,22.7539153,20.316495866666667,0.0,0.0,0.0
2416,22,2020-06-09,05:15,22.652897900000006,20.477499233333333,0.0,0.0,0.0
2417,23,2020-06-09,05:30,22.737865448275866,20.70989455172414,0.0,0.0,0.0
2418,24,2020-06-09,05:45,22.977233833333337,20.898189266666662,0.0007921235759999,0.0,0.0
2419,25,2020-06-09,06:00,23.10134286206896,21.1863191724138,0.0111385345448275,0.28303047619047617,0.2932147619047618
2420,26,2020-06-09,06:15,23.319584166666672,21.658508266666672,0.0311052466,0.9128071428571427,0.9440166666666666
2421,27,2020-06-09,06:30,23.57032373333333,22.241770433333333,0.0569932276,1.6723814285714291,1.7242838095238093
2422,28,2020-06-09,06:45,24.037088344827588,23.122031448275862,0.0944432277586207,2.8134933333333336,2.887
2423,29,2020-06-09,07:00,24.688094066666665,26.047689833333337,0.1855330313333333,5.241030952380952,5.342610476190476
2424,30,2020-06-09,07:15,25.66310275862069,30.345590448275868,0.304980821724138,8.308908095238097,8.456171428571427
2425,31,2020-06-09,07:30,26.309327233333327,33.32653273333333,0.3934728033333333,10.543796666666667,10.752079523809524
2426,32,2020-06-09,07:45,26.52304386206897,34.403433931034485,0.4603070396551724,12.098332380952384,12.344507142857145
2427,33,2020-06-09,08:00,26.675620500000004,34.63887826666667,0.3834108376666666,10.313253333333334,10.515819999999998
2428,34,2020-06-09,08:15,26.87966306666667,33.53333140000001,0.4170626293333333,11.617818095238096,11.851356666666666
2429,35,2020-06-09,08:30,27.64948037931034,37.253409551724125,0.5304539527586206,15.431426666666669,15.759042857142859
2430,36,2020-06-09,08:45,28.002729266666663,38.87611719999999,0.5585220813333334,16.22160476190476,16.568740476190477
2431,37,2020-06-09,09:00,28.392504551724134,40.26392420689656,0.65995724,19.03775380952381,19.459425714285718
2432,38,2020-06-09,09:15,28.73394366666667,42.669370366666655,0.681518345,19.804059999999996,20.24655333333333
2433,39,2020-06-09,09:30,28.85085217241379,41.72331493103448,0.6963356251724138,17.367318571428573,17.763564761904764
2434,40,2020-06-09,09:45,29.97841589999999,48.841255533333324,0.7644892783333334,4.9525942857142855,5.072236666666667
2435,41,2020-06-09,10:00,29.87426744827585,46.25639937931035,0.7722951262068966,14.273230476190474,14.625399047619048
2436,42,2020-06-09,10:15,30.301633733333336,49.99048963333334,0.8280756470000001,13.797033333333331,14.139926666666666
2437,43,2020-06-09,10:30,31.10254106896551,55.13560751724137,0.8762817527586207,14.666646666666665,15.034273333333335
2438,44,2020-06-09,10:45,31.264162166666665,52.49366256666666,0.8701082106666665,13.809587142857144,14.148583333333333
2439,45,2020-06-09,11:00,31.781721379310344,53.44999120689656,0.795815186896552,11.98558095238095,12.27459476190476
2440,46,2020-06-09,11:15,32.175657133333324,54.891657333333335,0.7947275603333331,12.093957619047618,12.388497142857142
2441,47,2020-06-09,11:30,33.00239186206896,58.08577868965519,0.941355501724138,14.041593333333338,14.391126666666665
2442,48,2020-06-09,11:45,32.501644766666665,50.18232919999999,0.5480442070000002,10.553933333333335,10.800199999999998
2443,49,2020-06-09,12:00,32.48051859999999,48.017826633333335,0.7137815336666666,12.86950904761905,13.178586666666666
2444,50,2020-06-09,12:15,32.74632389655172,49.65918703448276,0.6081792393103447,11.416173333333335,11.682982857142855
2445,51,2020-06-09,12:30,32.671915799999994,46.348622600000006,0.4990866916666665,11.603409999999998,11.863605714285715
2446,52,2020-06-09,12:45,33.75495137931035,53.14650437931035,0.8266699910344828,14.981246666666669,15.34954
2447,53,2020-06-09,13:00,33.71502976666666,55.152543,0.7209952,11.807057619047617,12.08668714285714
2448,54,2020-06-09,13:15,33.20289665517242,46.4867574137931,0.5841201062068965,11.829011904761904,12.107231428571431
2449,55,2020-06-09,13:30,33.793959433333335,50.61013273333334,0.6701499496666666,13.08307095238095,13.389926666666664
2450,56,2020-06-09,13:45,33.49189089655172,48.928019724137926,0.5199972951724137,11.288480000000002,11.536786666666664
2451,57,2020-06-09,14:00,33.63099263333333,47.320751,0.541861241,11.380766666666666,11.628046666666664
2452,58,2020-06-09,14:15,33.932267333333336,46.79574266666666,0.5865618399999997,14.215709047619045,14.528162380952377
2453,59,2020-06-09,14:30,33.66286575862069,44.45120344827586,0.4710798586206896,13.06903904761905,13.345164285714286
2454,60,2020-06-09,14:45,33.21628106666666,41.622585166666674,0.460747443,14.43648761904762,14.739919523809524
2455,61,2020-06-09,15:00,33.44176203448276,41.9188822413793,0.4690195227586206,14.911221904761906,15.22740571428571
2456,62,2020-06-09,15:15,33.6994721,43.42953376666667,0.4232792523333333,13.181519999999999,13.453873333333334
2457,63,2020-06-09,15:30,33.290031586206894,40.94111372413793,0.4030901289655171,13.253179047619048,13.528370476190478
2458,64,2020-06-09,15:45,33.58660966666667,42.744317766666654,0.5008327286666667,16.732972380952383,17.096117619047618
2459,65,2020-06-09,16:00,33.0764027,42.459844,0.435199468,13.833969999999999,14.12203857142857
2460,66,2020-06-09,16:15,33.27681251724139,42.838554482758624,0.4717216579310344,15.293555238095234,15.61743095238095
2461,67,2020-06-09,16:30,33.22364099999999,42.33871990000001,0.4031365280000001,13.002253333333334,13.270026666666665
2462,68,2020-06-09,16:45,32.634283482758605,38.626965655172405,0.2255481,7.2756042857142855,7.408853809523811
2463,69,2020-06-09,17:00,32.061292366666656,35.74595430000001,0.1854117523333333,5.961868571428572,6.0782219047619055
2464,70,2020-06-09,17:15,31.747895413793103,34.54536172413794,0.1587967972413793,5.133427619047619,5.235207142857142
2465,71,2020-06-09,17:30,31.548145533333336,33.42435616666667,0.1148093877666666,3.6881085714285717,3.766520000000001
2466,72,2020-06-09,17:45,31.337953666666667,32.47899783333333,0.0811515678333333,2.594633333333333,2.6675733333333334
2467,73,2020-06-09,18:00,30.9759341724138,31.487286827586203,0.0539801748275862,1.6994038095238095,1.7519104761904762
2468,74,2020-06-09,18:15,30.425907533333326,30.5566122,0.0325861480333333,1.0153504761904761,1.0498376190476193
2469,75,2020-06-09,18:30,29.78792568965517,29.545744862068968,0.0158776952068965,0.491935238095238,0.509497142857143
2470,76,2020-06-09,18:45,29.3878782,28.818895433333328,0.00309579056,0.02349666666666666,0.024339047619047618
2471,77,2020-06-09,19:00,29.1135703,28.39846403333333,3.8377585333333325e-05,0.0,0.0
2472,78,2020-06-09,19:15,28.7548711724138,27.99284410344828,0.0,0.0,0.0
2473,79,2020-06-09,19:30,28.49226686666667,27.5837351,0.0,0.0,0.0
2474,80,2020-06-09,19:45,28.32192913793104,27.31227586206897,0.0,0.0,0.0
2475,81,2020-06-09,20:00,28.137156099999995,27.1275268,0.0,0.0,0.0
2476,82,2020-06-09,20:15,28.020356379310343,27.049498482758622,0.0,0.0,0.0
2477,83,2020-06-09,20:30,27.789789733333336,26.98568626666666,0.0,0.0,0.0
2478,84,2020-06-09,20:45,27.563402266666664,26.703043566666665,0.0,0.0,0.0
2479,85,2020-06-09,21:00,27.385646620689656,26.474708103448272,0.0,0.0,0.0
2480,86,2020-06-09,21:15,27.17383313333333,26.231331433333327,0.0,0.0,0.0
2481,87,2020-06-09,21:30,26.97954372413793,25.88630293103448,0.0,0.0,0.0
2482,88,2020-06-09,21:45,26.803884000000004,25.7223277,0.0,0.0,0.0
2483,89,2020-06-09,22:00,26.625941793103447,25.58186593103449,0.0,0.0,0.0
2484,90,2020-06-09,22:15,26.53613793333333,25.50844213333333,0.0,0.0,0.0
2485,91,2020-06-09,22:30,26.33365179310344,25.235205310344828,0.0,0.0,0.0
2486,92,2020-06-09,22:45,26.05942183333333,24.828207433333333,0.0,0.0,0.0
2487,93,2020-06-09,23:00,25.9084695862069,24.625861827586206,0.0,0.0,0.0
2488,94,2020-06-09,23:15,25.75971583333333,24.364313733333333,0.0,0.0,0.0
2489,95,2020-06-09,23:30,25.67693131034483,24.28865624137931,0.0,0.0,0.0
2490,96,2020-06-09,23:45,25.5602008,24.195226966666663,0.0,0.0,0.0
2491,1,2020-06-10,00:00,25.437387933333333,24.202457666666664,0.0,0.0,0.0
2492,2,2020-06-10,00:15,25.21314627586207,23.828036620689648,0.0,0.0,0.0
2493,3,2020-06-10,00:30,25.12166253333333,23.604673266666666,0.0,0.0,0.0
2494,4,2020-06-10,00:45,25.015255551724145,23.578188206896552,0.0,0.0,0.0
2495,5,2020-06-10,01:00,24.99261046666667,23.7386078,0.0,0.0,0.0
2496,6,2020-06-10,01:15,24.88058675862069,23.84842855172414,0.0,0.0,0.0
2497,7,2020-06-10,01:30,24.761782666666665,23.54663393333333,0.0,0.0,0.0
2498,8,2020-06-10,01:45,24.69729396666668,23.41245213333333,0.0,0.0,0.0
2499,9,2020-06-10,02:00,24.64039017241379,23.51370562068965,0.0,0.0,0.0
2500,10,2020-06-10,02:15,24.6962769,23.87686546666666,0.0,0.0,0.0
2501,11,2020-06-10,02:30,24.722768,23.91712036666668,0.0,0.0,0.0
2502,12,2020-06-10,02:45,24.6661955862069,23.741481448275863,0.0,0.0,0.0
2503,13,2020-06-10,03:00,24.606493333333336,23.76429046666667,0.0,0.0,0.0
2504,14,2020-06-10,03:15,24.51722996551724,23.469060862068968,0.0,0.0,0.0
2505,15,2020-06-10,03:30,24.5019198,23.426099466666663,0.0,0.0,0.0
2506,16,2020-06-10,03:45,24.46938972413793,23.309620896551728,0.0,0.0,0.0
2507,17,2020-06-10,04:00,24.47257973333333,23.2219626,0.0,0.0,0.0
2508,18,2020-06-10,04:15,24.40010386666667,23.019968633333328,0.0,0.0,0.0
2509,19,2020-06-10,04:30,24.379035827586204,22.848119275862068,0.0,0.0,0.0
2510,20,2020-06-10,04:45,24.298586166666663,22.698219800000004,0.0,0.0,0.0
2511,21,2020-06-10,05:00,24.17085003448276,22.58803796551725,0.0,0.0,0.0
2512,22,2020-06-10,05:15,24.174056900000007,22.795588200000005,0.0,0.0,0.0
2513,23,2020-06-10,05:30,24.193324866666664,22.905579666666668,0.0,0.0,0.0
2514,24,2020-06-10,05:45,24.36266368965517,23.178692965517246,0.0010603241375862,0.0,0.0
2515,25,2020-06-10,06:00,24.44031693333333,23.3795156,0.00985059336,0.25338000000000005,0.2625257142857143
2516,26,2020-06-10,06:15,24.483821517241385,23.581738724137928,0.019141487275862,0.5877023809523808,0.6085104761904762
2517,27,2020-06-10,06:30,24.65489093333334,24.195461,0.0282602015,0.8622728571428571,0.8919409523809527
2518,28,2020-06-10,06:45,24.78432903333333,24.78258563333333,0.0481387713999999,1.5124614285714284,1.5605233333333335
2519,29,2020-06-10,07:00,24.97881231034483,25.66959865517241,0.0670705048965517,2.155146666666667,2.2181400000000004
2520,30,2020-06-10,07:15,25.1080181,26.313148933333338,0.0715662028,2.3147095238095243,2.3813266666666664
2521,31,2020-06-10,07:30,25.295457379310346,27.09805717241379,0.1130817917241379,3.6786,3.7572619047619047
2522,32,2020-06-10,07:45,25.51075433333333,28.222063133333336,0.1587628896666666,5.170555238095238,5.272815714285714
2523,33,2020-06-10,08:00,25.9544596,30.214724666666665,0.2368948016666667,7.656859047619047,7.794735238095239
2524,34,2020-06-10,08:15,26.434648172413794,32.84884444827586,0.3426622572413792,10.544249999999998,10.75036571428571
2525,35,2020-06-10,08:30,27.3451212,37.552455533333344,0.523309134,15.349147142857142,15.675284761904761
2526,36,2020-06-10,08:45,27.54667075862069,38.06824462068965,0.4238464179310345,12.825266666666666,13.087453333333332
2527,37,2020-06-10,09:00,27.7801168,36.67724296666666,0.351260774,10.486249523809523,10.690100476190477
2528,38,2020-06-10,09:15,27.6794221724138,34.81999272413793,0.3692132548275861,11.461671904761902,11.691594285714286
2529,39,2020-06-10,09:30,28.454675299999995,39.858438,0.7025942073333333,19.13436714285714,19.594023333333332
2530,40,2020-06-10,09:45,29.13182993333333,43.16924730000001,0.7139898656666664,14.851255714285712,15.20228380952381
2531,41,2020-06-10,10:00,29.35636106896552,42.23618817241379,0.5876122955172411,13.457815714285713,13.760904285714286
2532,42,2020-06-10,10:15,29.507195900000006,41.63273206666666,0.6250153523333332,14.234854285714285,14.55382380952381
2533,43,2020-06-10,10:30,30.09937896551724,44.04637717241379,0.7730966213793103,16.013026666666665,16.388566666666666
2534,44,2020-06-10,10:45,30.5425225862069,46.75796189655173,0.8169313475862068,17.19002619047619,17.61401
2535,45,2020-06-10,11:00,30.95782873333334,51.6436981,0.9207850323333334,12.272881428571429,12.580213333333331
2536,46,2020-06-10,11:15,31.29548653333333,50.5755861,0.7684907340000002,0.0,0.0
2537,47,2020-06-10,11:30,31.757299862068965,51.85563372413792,0.7788566541379311,0.0,0.0
2538,48,2020-06-10,11:45,31.9201211,48.976285700000005,0.7246776103333333,8.48956095238095,8.689745714285715
2539,49,2020-06-10,12:00,32.280093310344824,53.31676306896552,0.953999098275862,14.722327142857145,15.082773809523811
2540,50,2020-06-10,12:15,32.97215269999999,57.7699776,0.9167926003333334,15.13962,15.52171333333333
2541,51,2020-06-10,12:30,33.43992889655173,58.82968889655173,0.8183672462068967,12.95908095238095,13.279923333333333
2542,52,2020-06-10,12:45,33.301251166666674,53.32308253333333,0.7079482373333333,12.021740952380949,12.309557619047618
2543,53,2020-06-10,13:00,33.039216931034474,45.869951793103446,0.3938052779310344,8.672526666666666,8.85656
2544,54,2020-06-10,13:15,33.3262257,45.95247896666668,0.5044548416666667,11.17002,11.416393809523809
2545,55,2020-06-10,13:30,33.499213600000004,44.502122,0.5222638476666666,13.493413333333335,13.790306666666668
2546,56,2020-06-10,13:45,33.925000448275874,48.607757586206894,0.4816418755172414,12.32692142857143,12.588539523809523
2547,57,2020-06-10,14:00,33.56310123333334,43.02009363333334,0.3840502260000001,3.0962047619047612,3.1516880952380957
2548,58,2020-06-10,14:15,33.70282286206896,43.953741448275856,0.3961507344827586,6.31016,6.43792
2549,59,2020-06-10,14:30,33.920901400000005,43.073061066666654,0.334423286,9.958727142857144,10.150901428571428
2550,60,2020-06-10,14:45,33.64006713793104,37.95102889655172,0.1738958765517241,5.44158,5.5473333333333334
2551,61,2020-06-10,15:00,31.627627600000004,32.33192129999999,0.197848304,6.510148571428573,6.630744285714286
2552,62,2020-06-10,15:15,30.474946034482755,31.81913165517241,0.1941973317241379,6.601044285714284,6.7207019047619045
2553,63,2020-06-10,15:30,28.844152000000005,27.80587658620689,0.1557526934482758,5.217613333333333,5.320813333333333
2554,64,2020-06-10,15:45,28.8524355,27.612677428571427,0.1756764994642857,5.77575523809524,5.891509999999999
2555,65,2020-06-10,16:00,28.79231948275861,31.002017413793105,0.2759300524137931,8.831031904761904,8.989787142857143
2556,66,2020-06-10,16:15,30.2339967,35.32667526666666,0.2930965216666666,9.35642142857143,9.532229047619044
2557,67,2020-06-10,16:30,31.04575,36.902448896551725,0.2751795737931034,8.944253333333332,9.111219999999998
2558,68,2020-06-10,16:45,30.481976366666675,34.33522446666666,0.1438109367333333,4.732148571428571,4.824712857142859
2559,69,2020-06-10,17:00,28.871531551724143,30.45449727586207,0.0598915288965517,2.0155828571428573,2.073382857142857
